id;nazwa;typ;liczba_mieszkancow;wojewodztwo;powiat
1004042;Grabów;wies;5384;Łódzkie;łęczycki
1004052;Łęczyca;wies;8235;Łódzkie;łęczycki
1004063;Piątek;gmina miejsko-wiejska;5654;Łódzkie;łęczycki
1004072;Świnice Warckie;wies;3673;Łódzkie;łęczycki
1004082;Witonia;wies;3054;Łódzkie;łęczycki
1005011;Łowicz;miasto;26393;Łódzkie;łowicki
1005022;Bielawy;wies;5116;Łódzkie;łowicki
1005032;Chąśno;wies;2885;Łódzkie;łowicki
1005042;Domaniewice;wies;4532;Łódzkie;łowicki
1005052;Kiernozia;wies;3140;Łódzkie;łowicki
1005062;Kocierzew Południowy;wies;4056;Łódzkie;łowicki
1005072;Łowicz;wies;7674;Łódzkie;łowicki
1005082;Łyszkowice;wies;6476;Łódzkie;łowicki
1005092;Nieborów;wies;9268;Łódzkie;łowicki
1005102;Zduny;wies;5275;Łódzkie;łowicki
1006022;Andrespol;wies;14581;Łódzkie;łódzki wschodni
1006032;Brójce;wies;7209;Łódzkie;łódzki wschodni
1006073;Koluszki;gmina miejsko-wiejska;22984;Łódzkie;łódzki wschodni
1006082;Nowosolna;wies;5593;Łódzkie;łódzki wschodni
1006103;Rzgów;gmina miejsko-wiejska;11154;Łódzkie;łódzki wschodni
1006113;Tuszyn;gmina miejsko-wiejska;12682;Łódzkie;łódzki wschodni
1007012;Białaczów;wies;5544;Łódzkie;opoczyński
1007023;Drzewica;gmina miejsko-wiejska;9886;Łódzkie;opoczyński
1007032;Mniszków;wies;4717;Łódzkie;opoczyński
1007043;Opoczno;gmina miejsko-wiejska;32197;Łódzkie;opoczyński
1007052;Paradyż;wies;4210;Łódzkie;opoczyński
1007062;Poświętne;wies;2950;Łódzkie;opoczyński
1007072;Sławno;wies;7500;Łódzkie;opoczyński
1007082;Żarnów;wies;5556;Łódzkie;opoczyński
1008011;Konstantynów Łódzki;miasto;19139;Łódzkie;pabianicki
1008021;Pabianice;miasto;61754;Łódzkie;pabianicki
1008032;Dłutów;wies;4917;Łódzkie;pabianicki
1008042;Dobroń;wies;8067;Łódzkie;pabianicki
1008052;Ksawerów;wies;7607;Łódzkie;pabianicki
1008063;Lutomiersk;gmina miejsko-wiejska;9375;Łódzkie;pabianicki
1008072;Pabianice;wies;8653;Łódzkie;pabianicki
1009013;Działoszyn;gmina miejsko-wiejska;11689;Łódzkie;pajęczański
1009022;Kiełczygłów;wies;3803;Łódzkie;pajęczański
1009032;Nowa Brzeźnica;wies;4398;Łódzkie;pajęczański
1009043;Pajęczno;gmina miejsko-wiejska;11236;Łódzkie;pajęczański
1009052;Rząśnia;wies;4897;Łódzkie;pajęczański
1009062;Siemkowice;wies;4494;Łódzkie;pajęczański
1009072;Strzelce Wielkie;wies;4224;Łódzkie;pajęczański
1009082;Sulmierzyce;wies;4417;Łódzkie;pajęczański
1010012;Aleksandrów;wies;4280;Łódzkie;piotrkowski
1010022;Czarnocin;wies;4082;Łódzkie;piotrkowski
1010032;Gorzkowice;wies;8255;Łódzkie;piotrkowski
1010042;Grabica;wies;6041;Łódzkie;piotrkowski
1010052;Łęki Szlacheckie;wies;3225;Łódzkie;piotrkowski
1010062;Moszczenica;wies;12613;Łódzkie;piotrkowski
1010072;Ręczno;wies;3360;Łódzkie;piotrkowski
1010082;Rozprza;wies;12227;Łódzkie;piotrkowski
1010093;Sulejów;gmina miejsko-wiejska;16538;Łódzkie;piotrkowski
1010102;Wola Krzysztoporska;wies;11949;Łódzkie;piotrkowski
1010113;Wolbórz;gmina miejsko-wiejska;7838;Łódzkie;piotrkowski
1011012;Dalików;wies;3977;Łódzkie;poddębicki
1011022;Pęczniew;wies;3395;Łódzkie;poddębicki
1011033;Poddębice;gmina miejsko-wiejska;14672;Łódzkie;poddębicki
1011043;Uniejów;gmina miejsko-wiejska;6772;Łódzkie;poddębicki
1011052;Wartkowice;wies;6091;Łódzkie;poddębicki
1011062;Zadzim;wies;4722;Łódzkie;poddębicki
1012011;Radomsko;miasto;43698;Łódzkie;radomszczański
1012022;Dobryszyce;wies;4576;Łódzkie;radomszczański
1012032;Gidle;wies;5773;Łódzkie;radomszczański
1012042;Gomunice;wies;5681;Łódzkie;radomszczański
1012053;Kamieńsk;gmina miejsko-wiejska;5645;Łódzkie;radomszczański
1012062;Kobiele Wielkie;wies;4274;Łódzkie;radomszczański
1012072;Kodrąb;wies;4306;Łódzkie;radomszczański
1012082;Lgota Wielka;wies;4210;Łódzkie;radomszczański
1012092;Ładzice;wies;4650;Łódzkie;radomszczański
1012102;Masłowice;wies;3940;Łódzkie;radomszczański
1012113;Przedbórz;gmina miejsko-wiejska;6660;Łódzkie;radomszczański
1012122;Radomsko;wies;5421;Łódzkie;radomszczański
1012132;Wielgomłyny;wies;4356;Łódzkie;radomszczański
1012142;Żytno;wies;4810;Łódzkie;radomszczański
1013011;Rawa Mazowiecka;miasto;16168;Łódzkie;rawski
1013023;Biała Rawska;gmina miejsko-wiejska;10922;Łódzkie;rawski
1013032;Cielądz;wies;3945;Łódzkie;rawski
1013042;Rawa Mazowiecka;wies;8668;Łódzkie;rawski
1013052;Regnów;wies;1709;Łódzkie;rawski
1013062;Sadkowice;wies;5172;Łódzkie;rawski
1014011;Sieradz;miasto;39351;Łódzkie;sieradzki
1014023;Błaszki;gmina miejsko-wiejska;14051;Łódzkie;sieradzki
1014032;Brąszewice;wies;4355;Łódzkie;sieradzki
1014042;Brzeźnio;wies;6176;Łódzkie;sieradzki
1014052;Burzenin;wies;5290;Łódzkie;sieradzki
1014062;Goszczanów;wies;5163;Łódzkie;sieradzki
1014072;Klonowa;wies;2785;Łódzkie;sieradzki
1014082;Sieradz;wies;10766;Łódzkie;sieradzki
1014093;Warta;gmina miejsko-wiejska;11960;Łódzkie;sieradzki
1014102;Wróblew;wies;5929;Łódzkie;sieradzki
1014113;Złoczew;gmina miejsko-wiejska;6868;Łódzkie;sieradzki
1015013;Bolimów;gmina miejsko-wiejska;3886;Łódzkie;skierniewicki
1015022;Głuchów;wies;5540;Łódzkie;skierniewicki
1015032;Godzianów;wies;2580;Łódzkie;skierniewicki
1015042;Kowiesy;wies;2810;Łódzkie;skierniewicki
1015052;Lipce Reymontowskie;wies;3142;Łódzkie;skierniewicki
1015062;Maków;wies;5970;Łódzkie;skierniewicki
1015072;Nowy Kawęczyn;wies;3377;Łódzkie;skierniewicki
1015082;Skierniewice;wies;8013;Łódzkie;skierniewicki
1015092;Słupia;wies;2497;Łódzkie;skierniewicki
1016011;Tomaszów Mazowiecki;miasto;58421;Łódzkie;tomaszowski
1016022;Będków;wies;3153;Łódzkie;tomaszowski
1016032;Budziszewice;wies;2097;Łódzkie;tomaszowski
1016042;Czerniewice;wies;4871;Łódzkie;tomaszowski
1016052;Inowłódz;wies;3662;Łódzkie;tomaszowski
1016062;Lubochnia;wies;7289;Łódzkie;tomaszowski
1016072;Rokiciny;wies;6147;Łódzkie;tomaszowski
1016082;Rzeczyca;wies;4429;Łódzkie;tomaszowski
1016092;Tomaszów Mazowiecki;wies;11243;Łódzkie;tomaszowski
1016102;Ujazd;wies;7368;Łódzkie;tomaszowski
1016112;Żelechlinek;wies;3148;Łódzkie;tomaszowski
1017012;Biała;wies;5328;Łódzkie;wieluński
1017022;Czarnożyły;wies;4408;Łódzkie;wieluński
1017032;Konopnica;wies;3569;Łódzkie;wieluński
1017042;Mokrsko;wies;5133;Łódzkie;wieluński
1017052;Osjaków;wies;4627;Łódzkie;wieluński
1017062;Ostrówek;wies;4419;Łódzkie;wieluński
1017072;Pątnów;wies;6223;Łódzkie;wieluński
1017082;Skomlin;wies;3208;Łódzkie;wieluński
1017093;Wieluń;gmina miejsko-wiejska;30010;Łódzkie;wieluński
1017102;Wierzchlas;wies;6447;Łódzkie;wieluński
1018012;Bolesławiec;wies;3953;Łódzkie;wieruszowski
1018022;Czastary;wies;3873;Łódzkie;wieruszowski
1018032;Galewice;wies;6118;Łódzkie;wieruszowski
1018043;Lututów;gmina miejsko-wiejska;4604;Łódzkie;wieruszowski
1018052;Łubnice;wies;3884;Łódzkie;wieruszowski
1018062;Sokolniki;wies;5011;Łódzkie;wieruszowski
1018073;Wieruszów;gmina miejsko-wiejska;14159;Łódzkie;wieruszowski
1019011;Zduńska Wola;miasto;39172;Łódzkie;zduńskowolski
1019023;Szadek;gmina miejsko-wiejska;7116;Łódzkie;zduńskowolski
1019032;Zapolice;wies;5478;Łódzkie;zduńskowolski
1019042;Zduńska Wola;wies;12250;Łódzkie;zduńskowolski
1020011;Głowno;miasto;13293;Łódzkie;zgierski
1020021;Ozorków;miasto;18369;Łódzkie;zgierski
1020031;Zgierz;miasto;54254;Łódzkie;zgierski
1020043;Aleksandrów Łódzki;gmina miejsko-wiejska;34753;Łódzkie;zgierski
1020052;Głowno;wies;4668;Łódzkie;zgierski
1020062;Ozorków;wies;7189;Łódzkie;zgierski
1020072;Parzęczew;wies;5261;Łódzkie;zgierski
1020083;Stryków;gmina miejsko-wiejska;13005;Łódzkie;zgierski
1020092;Zgierz;wies;16077;Łódzkie;zgierski
1021011;Brzeziny;miasto;12044;Łódzkie;brzeziński
1021022;Brzeziny;wies;6094;Łódzkie;brzeziński
1021032;Dmosin;wies;4372;Łódzkie;brzeziński
1021042;Jeżów;wies;3187;Łódzkie;brzeziński
1021052;Rogów;wies;4611;Łódzkie;brzeziński
1061000;Łódź;miasto;661329;Łódzkie;Łódź
1062000;Piotrków Trybunalski;miasto;67734;Łódzkie;Piotrków Trybunalski
1063000;Skierniewice;miasto;45773;Łódzkie;Skierniewice
2401011;Będzin;miasto;54720;Śląskie;będziński
2401021;Czeladź;miasto;30317;Śląskie;będziński
2401031;Wojkowice;miasto;8540;Śląskie;będziński
2401042;Bobrowniki;wies;12432;Śląskie;będziński
2401052;Mierzęcice;wies;7923;Śląskie;będziński
2401062;Psary;wies;12334;Śląskie;będziński
2401073;Siewierz;gmina miejsko-wiejska;12741;Śląskie;będziński
2401081;Sławków;miasto;6892;Śląskie;będziński
2402011;Szczyrk;miasto;5402;Śląskie;bielski
2402022;Bestwina;wies;12142;Śląskie;bielski
2402032;Buczkowice;wies;11218;Śląskie;bielski
2402043;Czechowice-Dziedzi;gmina miejsko-wiejska;44581;Śląskie;bielski
2402052;Jasienica;wies;25055;Śląskie;bielski
2402062;Jaworze;wies;7373;Śląskie;bielski
2402072;Kozy;wies;13106;Śląskie;bielski
2402082;Porąbka;wies;15440;Śląskie;bielski
2402093;Wilamowice;gmina miejsko-wiejska;18063;Śląskie;bielski
2402102;Wilkowice;wies;13341;Śląskie;bielski
2403011;Cieszyn;miasto;33486;Śląskie;cieszyński
2403021;Ustroń;miasto;16023;Śląskie;cieszyński
2403031;Wisła;miasto;10716;Śląskie;cieszyński
2403042;Brenna;wies;11741;Śląskie;cieszyński
2403052;Chybie;wies;9636;Śląskie;cieszyński
2403062;Dębowiec;wies;5769;Śląskie;cieszyński
2403072;Goleszów;wies;13156;Śląskie;cieszyński
2403082;Hażlach;wies;10766;Śląskie;cieszyński
2403092;Istebna;wies;12153;Śląskie;cieszyński
2403103;Skoczów;gmina miejsko-wiejska;26331;Śląskie;cieszyński
2403113;Strumień;gmina miejsko-wiejska;13232;Śląskie;cieszyński
2403122;Zebrzydowice;wies;12817;Śląskie;cieszyński
2404013;Blachownia;gmina miejsko-wiejska;12597;Śląskie;częstochowski
2404022;Dąbrowa Zielona;wies;3639;Śląskie;częstochowski
2404032;Janów;wies;5861;Śląskie;częstochowski
2404042;Kamienica Polska;wies;5419;Śląskie;częstochowski
2404052;Kłomnice;wies;13003;Śląskie;częstochowski
2404063;Koniecpol;gmina miejsko-wiejska;8813;Śląskie;częstochowski
2404072;Konopiska;wies;10769;Śląskie;częstochowski
2404082;Kruszyna;wies;4680;Śląskie;częstochowski
2404092;Lelów;wies;4608;Śląskie;częstochowski
2404102;Mstów;wies;10802;Śląskie;częstochowski
2404112;Mykanów;wies;15325;Śląskie;częstochowski
2404123;Olsztyn;gmina miejsko-wiejska;8194;Śląskie;częstochowski
2404132;Poczesna;wies;12475;Śląskie;częstochowski
2404142;Przyrów;wies;3564;Śląskie;częstochowski
2404152;Rędziny;wies;9563;Śląskie;częstochowski
2404162;Starcza;wies;2859;Śląskie;częstochowski
2405011;Knurów;miasto;36044;Śląskie;gliwicki
2405021;Pyskowice;miasto;17194;Śląskie;gliwicki
2405032;Gierałtowice;wies;12568;Śląskie;gliwicki
2405042;Pilchowice;wies;12471;Śląskie;gliwicki
2405052;Rudziniec;wies;10842;Śląskie;gliwicki
2405063;Sośnicowice;gmina miejsko-wiejska;8975;Śląskie;gliwicki
2405073;Toszek;gmina miejsko-wiejska;9275;Śląskie;gliwicki
2405082;Wielowieś;wies;5857;Śląskie;gliwicki
2406013;Kłobuck;gmina miejsko-wiejska;19824;Śląskie;kłobucki
2406023;Krzepice;gmina miejsko-wiejska;8602;Śląskie;kłobucki
2406032;Lipie;wies;6006;Śląskie;kłobucki
2406042;Miedźno;wies;7448;Śląskie;kłobucki
2406052;Opatów;wies;6615;Śląskie;kłobucki
2406062;Panki;wies;4882;Śląskie;kłobucki
2406072;Popów;wies;5765;Śląskie;kłobucki
2406082;Przystajń;wies;5708;Śląskie;kłobucki
2406092;Wręczyca Wielka;wies;17680;Śląskie;kłobucki
2407011;Lubliniec;miasto;23406;Śląskie;lubliniecki
2407022;Boronów;wies;3316;Śląskie;lubliniecki
2407032;Ciasna;wies;7277;Śląskie;lubliniecki
2407042;Herby;wies;6454;Śląskie;lubliniecki
2407052;Kochanowice;wies;6940;Śląskie;lubliniecki
2407062;Koszęcin;wies;11898;Śląskie;lubliniecki
2407072;Pawonków;wies;6517;Śląskie;lubliniecki
2407083;Woźniki;gmina miejsko-wiejska;9416;Śląskie;lubliniecki
2408011;Łaziska Górne;miasto;21371;Śląskie;mikołowski
2408021;Mikołów;miasto;41383;Śląskie;mikołowski
2408031;Orzesze;miasto;21758;Śląskie;mikołowski
2408042;Ornontowice;wies;6157;Śląskie;mikołowski
2408052;Wyry;wies;8930;Śląskie;mikołowski
2409011;Myszków;miasto;29897;Śląskie;myszkowski
2409023;Koziegłowy;gmina miejsko-wiejska;14166;Śląskie;myszkowski
2409032;Niegowa;wies;5402;Śląskie;myszkowski
2409042;Poraj;wies;10653;Śląskie;myszkowski
2409053;Żarki;gmina miejsko-wiejska;8179;Śląskie;myszkowski
2410012;Goczałkowice-Zdrój;wies;6613;Śląskie;pszczyński
2410022;Kobiór;wies;5120;Śląskie;pszczyński
2410032;Miedźna;wies;16136;Śląskie;pszczyński
2410042;Pawłowice;wies;17650;Śląskie;pszczyński
2410053;Pszczyna;gmina miejsko-wiejska;52749;Śląskie;pszczyński
2410062;Suszec;wies;12634;Śląskie;pszczyński
2411011;Racibórz;miasto;50419;Śląskie;raciborski
2411022;Kornowac;wies;5112;Śląskie;raciborski
2411033;Krzanowice;gmina miejsko-wiejska;5340;Śląskie;raciborski
2411042;Krzyżanowice;wies;10766;Śląskie;raciborski
2411053;Kuźnia Raciborska;gmina miejsko-wiejska;10735;Śląskie;raciborski
2411062;Nędza;wies;6694;Śląskie;raciborski
2411072;Pietrowice Wielkie;wies;6501;Śląskie;raciborski
2411082;Rudnik;wies;4835;Śląskie;raciborski
2412013;Czerwionka-Leszczy;gmina miejsko-wiejska;40443;Śląskie;rybnicki
2412022;Gaszowice;wies;9889;Śląskie;rybnicki
2412032;Jejkowice;wies;4169;Śląskie;rybnicki
2412042;Lyski;wies;9752;Śląskie;rybnicki
2412052;Świerklany;wies;12575;Śląskie;rybnicki
2413011;Kalety;miasto;8196;Śląskie;tarnogórski
2413021;Miasteczko Śląskie;miasto;7014;Śląskie;tarnogórski
2413031;Radzionków;miasto;16156;Śląskie;tarnogórski
2413041;Tarnowskie Góry;miasto;61413;Śląskie;tarnogórski
2413052;Krupski Młyn;wies;3038;Śląskie;tarnogórski
2413062;Ożarowice;wies;5938;Śląskie;tarnogórski
2413072;Świerklaniec;wies;12932;Śląskie;tarnogórski
2413082;Tworóg;wies;8220;Śląskie;tarnogórski
2413092;Zbrosławice;wies;16284;Śląskie;tarnogórski
2414011;Bieruń;miasto;19015;Śląskie;bieruńsko-lędziński
2414021;Imielin;miasto;9385;Śląskie;bieruńsko-lędziński
2414031;Lędziny;miasto;16480;Śląskie;bieruńsko-lędziński
2414042;Bojszowy;wies;8369;Śląskie;bieruńsko-lędziński
2414052;Chełm Śląski;wies;6298;Śląskie;bieruńsko-lędziński
2415011;Pszów;miasto;13150;Śląskie;wodzisławski
2415021;Radlin;miasto;16993;Śląskie;wodzisławski
2415031;Rydułtowy;miasto;20436;Śląskie;wodzisławski
2415041;Wodzisław Śląski;miasto;45316;Śląskie;wodzisławski
2415052;Godów;wies;13717;Śląskie;wodzisławski
2415062;Gorzyce;wies;21147;Śląskie;wodzisławski
2415072;Lubomia;wies;7675;Śląskie;wodzisławski
2415082;Marklowice;wies;5374;Śląskie;wodzisławski
2415092;Mszana;wies;7616;Śląskie;wodzisławski
2416011;Poręba;miasto;8204;Śląskie;zawierciański
2416021;Zawiercie;miasto;46962;Śląskie;zawierciański
2416032;Irządze;wies;2517;Śląskie;zawierciański
2416042;Kroczyce;wies;6078;Śląskie;zawierciański
2416053;Łazy;gmina miejsko-wiejska;15659;Śląskie;zawierciański
2416063;Ogrodzieniec;gmina miejsko-wiejska;8919;Śląskie;zawierciański
2416073;Pilica;gmina miejsko-wiejska;8123;Śląskie;zawierciański
2416083;Szczekociny;gmina miejsko-wiejska;7099;Śląskie;zawierciański
2416092;Włodowice;wies;5175;Śląskie;zawierciański
2416102;Żarnowiec;wies;4450;Śląskie;zawierciański
2417011;Żywiec;miasto;29875;Śląskie;żywiecki
2417022;Czernichów;wies;6457;Śląskie;żywiecki
2417032;Gilowice;wies;6225;Śląskie;żywiecki
2417042;Jeleśnia;wies;12733;Śląskie;żywiecki
2417052;Koszarawa;wies;2235;Śląskie;żywiecki
2417062;Lipowa;wies;10853;Śląskie;żywiecki
2417072;Łękawica;wies;4514;Śląskie;żywiecki
2417082;Łodygowice;wies;15098;Śląskie;żywiecki
2417092;Milówka;wies;9884;Śląskie;żywiecki
2417102;Radziechowy-Wieprz;wies;12885;Śląskie;żywiecki
2417112;Rajcza;wies;8442;Śląskie;żywiecki
2417122;Ślemień;wies;3514;Śląskie;żywiecki
2417132;Świnna;wies;7920;Śląskie;żywiecki
2417142;Ujsoły;wies;4229;Śląskie;żywiecki
2417152;Węgierska Górka;wies;14558;Śląskie;żywiecki
2461000;Bielsko-Biała;miasto;167509;Śląskie;Bielsko-Biała
2462000;Bytom;miasto;150594;Śląskie;Bytom
2463000;Chorzów;miasto;102564;Śląskie;Chorzów
2464000;Częstochowa;miasto;209395;Śląskie;Częstochowa
2465000;Dąbrowa Górnicza;miasto;115317;Śląskie;Dąbrowa Górnicza
2466000;Gliwice;miasto;171896;Śląskie;Gliwice
2467000;Jastrzębie-Zdrój;miasto;83477;Śląskie;Jastrzębie-Zdrój
2468000;Jaworzno;miasto;87842;Śląskie;Jaworzno
2469000;Katowice;miasto;281418;Śląskie;Katowice
2470000;Mysłowice;miasto;71849;Śląskie;Mysłowice
2471000;Piekary Śląskie;miasto;52396;Śląskie;Piekary Śląskie
2472000;Ruda Śląska;miasto;132040;Śląskie;Ruda Śląska
2473000;Rybnik;miasto;132266;Śląskie;Rybnik
2474000;Siemianowice Śląskie;miasto;64139;Śląskie;Siemianowice Śląskie
2475000;Sosnowiec;miasto;190406;Śląskie;Sosnowiec
2476000;Świętochłowice;miasto;45972;Śląskie;Świętochłowice
2477000;Tychy;miasto;123562;Śląskie;Tychy
2478000;Zabrze;miasto;156082;Śląskie;Zabrze
2479000;Żory;miasto;61835;Śląskie;Żory
2601013;Busko-Zdrój;gmina miejsko-wiejska;30977;Świętokrzyskie;buski
2601022;Gnojno;wies;4247;Świętokrzyskie;buski
2601033;Nowy Korczyn;gmina miejsko-wiejska;5515;Świętokrzyskie;buski
2601043;Pacanów;gmina miejsko-wiejska;6969;Świętokrzyskie;buski
2601052;Solec-Zdrój;wies;4905;Świętokrzyskie;buski
2601063;Stopnica;gmina miejsko-wiejska;7208;Świętokrzyskie;buski
2601072;Tuczępy;wies;3621;Świętokrzyskie;buski
2601083;Wiślica;gmina miejsko-wiejska;5165;Świętokrzyskie;buski
2602012;Imielno;wies;4189;Świętokrzyskie;jędrzejowski
2602023;Jędrzejów;gmina miejsko-wiejska;26941;Świętokrzyskie;jędrzejowski
2602033;Małogoszcz;gmina miejsko-wiejska;11135;Świętokrzyskie;jędrzejowski
2602042;Nagłowice;wies;4724;Świętokrzyskie;jędrzejowski
2602052;Oksa;wies;4396;Świętokrzyskie;jędrzejowski
2602063;Sędziszów;gmina miejsko-wiejska;11891;Świętokrzyskie;jędrzejowski
2602072;Słupia;wies;3951;Świętokrzyskie;jędrzejowski
2602082;Sobków;wies;8386;Świętokrzyskie;jędrzejowski
2602093;Wodzisław;gmina miejsko-wiejska;6474;Świętokrzyskie;jędrzejowski
2603012;Bejsce;wies;3881;Świętokrzyskie;kazimierski
2603022;Czarnocin;wies;3629;Świętokrzyskie;kazimierski
2603033;Kazimierza Wielka;gmina miejsko-wiejska;15319;Świętokrzyskie;kazimierski
2603043;Opatowiec;gmina miejsko-wiejska;3030;Świętokrzyskie;kazimierski
2603053;Skalbmierz;gmina miejsko-wiejska;6203;Świętokrzyskie;kazimierski
2604012;Bieliny;wies;10010;Świętokrzyskie;kielecki
2604023;Bodzentyn;gmina miejsko-wiejska;11064;Świętokrzyskie;kielecki
2604033;Chęciny;gmina miejsko-wiejska;14854;Świętokrzyskie;kielecki
2604043;Chmielnik;gmina miejsko-wiejska;10828;Świętokrzyskie;kielecki
2604053;Daleszyce;gmina miejsko-wiejska;16251;Świętokrzyskie;kielecki
2604062;Górno;wies;15078;Świętokrzyskie;kielecki
2604073;Łagów;gmina miejsko-wiejska;6603;Świętokrzyskie;kielecki
2604082;Łopuszno;wies;8762;Świętokrzyskie;kielecki
2604092;Masłów;wies;11819;Świętokrzyskie;kielecki
2604102;Miedziana Góra;wies;12442;Świętokrzyskie;kielecki
2604112;Mniów;wies;9117;Świętokrzyskie;kielecki
2604123;Morawica;gmina miejsko-wiejska;17626;Świętokrzyskie;kielecki
2604133;Nowa Słupia;gmina miejsko-wiejska;8998;Świętokrzyskie;kielecki
2604142;Piekoszów;wies;16807;Świętokrzyskie;kielecki
2604153;Pierzchnica;gmina miejsko-wiejska;4771;Świętokrzyskie;kielecki
2604162;Raków;wies;5292;Świętokrzyskie;kielecki
2604172;Nowiny;wies;7996;Świętokrzyskie;kielecki
2604182;Strawczyn;wies;11077;Świętokrzyskie;kielecki
2604192;Zagnańsk;wies;12305;Świętokrzyskie;kielecki
2605012;Fałków;wies;4023;Świętokrzyskie;konecki
2605022;Gowarczów;wies;4438;Świętokrzyskie;konecki
2605033;Końskie;gmina miejsko-wiejska;33026;Świętokrzyskie;konecki
2605043;Radoszyce;gmina miejsko-wiejska;8236;Świętokrzyskie;konecki
2605052;Ruda Maleniecka;wies;2895;Świętokrzyskie;konecki
2605062;Słupia Konecka;wies;3040;Świętokrzyskie;konecki
2605072;Smyków;wies;3691;Świętokrzyskie;konecki
2605083;Stąporków;gmina miejsko-wiejska;15602;Świętokrzyskie;konecki
2606012;Baćkowice;wies;4600;Świętokrzyskie;opatowski
2606023;Iwaniska;gmina miejsko-wiejska;6173;Świętokrzyskie;opatowski
2606032;Lipnik;wies;4872;Świętokrzyskie;opatowski
2606043;Opatów;gmina miejsko-wiejska;10943;Świętokrzyskie;opatowski
2606053;Ożarów;gmina miejsko-wiejska;10241;Świętokrzyskie;opatowski
2606062;Sadowie;wies;3791;Świętokrzyskie;opatowski
2606072;Tarłów;wies;4673;Świętokrzyskie;opatowski
2606082;Wojciechowice;wies;3817;Świętokrzyskie;opatowski
2607011;Ostrowiec Świętokrzyski;miasto;63394;Świętokrzyskie;ostrowiecki
2607022;Bałtów;wies;3178;Świętokrzyskie;ostrowiecki
2607032;Bodzechów;wies;12738;Świętokrzyskie;ostrowiecki
2607043;Ćmielów;gmina miejsko-wiejska;6816;Świętokrzyskie;ostrowiecki
2607053;Kunów;gmina miejsko-wiejska;9296;Świętokrzyskie;ostrowiecki
2607062;Waśniów;wies;6411;Świętokrzyskie;ostrowiecki
2608013;Działoszyce;gmina miejsko-wiejska;4640;Świętokrzyskie;pińczowski
2608022;Kije;wies;4287;Świętokrzyskie;pińczowski
2608032;Michałów;wies;4443;Świętokrzyskie;pińczowski
2608043;Pińczów;gmina miejsko-wiejska;19524;Świętokrzyskie;pińczowski
2608052;Złota;wies;4263;Świętokrzyskie;pińczowski
2609011;Sandomierz;miasto;21764;Świętokrzyskie;sandomierski
2609022;Dwikozy;wies;8267;Świętokrzyskie;sandomierski
2609033;Klimontów;gmina miejsko-wiejska;7545;Świętokrzyskie;sandomierski
2609043;Koprzywnica;gmina miejsko-wiejska;6288;Świętokrzyskie;sandomierski
2609052;Łoniów;wies;7224;Świętokrzyskie;sandomierski
2609062;Obrazów;wies;6188;Świętokrzyskie;sandomierski
2609072;Samborzec;wies;8176;Świętokrzyskie;sandomierski
2609082;Wilczyce;wies;3477;Świętokrzyskie;sandomierski
2609093;Zawichost;gmina miejsko-wiejska;4094;Świętokrzyskie;sandomierski
2610011;Skarżysko-Kamienna;miasto;42099;Świętokrzyskie;skarżyski
2610022;Bliżyn;wies;7587;Świętokrzyskie;skarżyski
2610032;Łączna;wies;4916;Świętokrzyskie;skarżyski
2610042;Skarżysko Kościelne;wies;5576;Świętokrzyskie;skarżyski
2610053;Suchedniów;gmina miejsko-wiejska;9361;Świętokrzyskie;skarżyski
2611011;Starachowice;miasto;45321;Świętokrzyskie;starachowicki
2611022;Brody;wies;10284;Świętokrzyskie;starachowicki
2611032;Mirzec;wies;7993;Świętokrzyskie;starachowicki
2611042;Pawłów;wies;14878;Świętokrzyskie;starachowicki
2611053;Wąchock;gmina miejsko-wiejska;6421;Świętokrzyskie;starachowicki
2612012;Bogoria;wies;7464;Świętokrzyskie;staszowski
2612022;Łubnice;wies;3964;Świętokrzyskie;staszowski
2612033;Oleśnica;gmina miejsko-wiejska;3783;Świętokrzyskie;staszowski
2612043;Osiek;gmina miejsko-wiejska;7433;Świętokrzyskie;staszowski
2612053;Połaniec;gmina miejsko-wiejska;11158;Świętokrzyskie;staszowski
2612062;Rytwiany;wies;6288;Świętokrzyskie;staszowski
2612073;Staszów;gmina miejsko-wiejska;24765;Świętokrzyskie;staszowski
2612083;Szydłów;gmina miejsko-wiejska;4386;Świętokrzyskie;staszowski
2613012;Kluczewsko;wies;4946;Świętokrzyskie;włoszczowski
2613022;Krasocin;wies;10216;Świętokrzyskie;włoszczowski
2613032;Moskorzew;wies;2560;Świętokrzyskie;włoszczowski
2613042;Radków;wies;2314;Świętokrzyskie;włoszczowski
2613052;Secemin;wies;4595;Świętokrzyskie;włoszczowski
2613063;Włoszczowa;gmina miejsko-wiejska;18803;Świętokrzyskie;włoszczowski
2661000;Kielce;miasto;184520;Świętokrzyskie;Kielce
